TransactionID,UserID,Category,Amount,Date
1488,1532,Entertainment,56.75,2024-08-08
1489,2012,Food,20.54,2023-04-26
1490,1977,Utilities,36.86,2023-04-21
1491,3773,Entertainment,45.53,2024-08-12
1492,1948,Entertainment,94.41,2023-11-18
1493,3764,Utilities,23.55,2023-10-27
1494,2540,Utilities,32.83,2023-03-23
1495,3333,Rent,56.64,2024-10-26
1496,341,Entertainment,14.02,2024-01-21
1497,3689,Rent,3.84,2023-05-15
1498,2994,Rent,64.43,2023-05-30
1499,2412,Entertainment,45.73,2023-09-01
1500,4007,Food,36.8,2023-01-03
1501,1572,Food,100.82,2023-03-16
1502,3071,Utilities,112.17,2024-08-11
1503,832,Utilities,65.57,2023-02-27
1504,3551,Utilities,26.72,2024-08-21
1505,3514,Entertainment,61.36,2024-03-16
1506,1644,Food,441.72,2024-07-09
1507,3274,Rent,48.4,2023-04-20
1508,4335,Rent,0.93,2024-04-04
1509,3991,Entertainment,88.46,2023-04-25
1510,3673,Food,150.31,2023-04-22
1511,3173,Utilities,70.08,2023-02-14
1512,4885,Rent,10.22,2023-03-22
1513,1174,Utilities,9.01,2023-11-18
1514,1808,Utilities,82.28,2024-02-08
1515,3516,Utilities,27.48,2023-01-28
1516,624,Utilities,96.19,2024-04-24
1517,1436,Entertainment,1.58,2023-10-24
1518,1925,Utilities,12.53,2023-01-18
1519,4933,Rent,37.79,2024-10-14
1520,1752,Utilities,50.41,2024-06-14
1521,9,Entertainment,50.36,2024-04-25
1522,3951,Utilities,9.55,2024-02-19
1523,3592,Food,11.06,2023-06-15
1524,3017,Rent,3.82,2023-01-29
1525,339,Food,38.58,2023-03-24
1526,3713,Rent,53.85,2023-03-24
1527,2667,Entertainment,6.05,2024-07-10
1528,3537,Rent,31.24,2024-05-10
1529,2781,Rent,27.24,2024-03-08
1530,657,Entertainment,17.19,2023-09-08
1531,3396,Entertainment,24.9,2024-07-10
1532,4503,Food,20.48,2023-12-06
1533,2933,Rent,157.87,2023-11-22
1534,1680,Rent,205.01,2024-07-04
1535,2984,Utilities,128.87,2023-09-22
1536,2589,Food,2.55,2023-11-30
1537,2228,Rent,58.25,2024-03-10
1538,4101,Entertainment,74.33,2024-08-19
1539,3617,Entertainment,14.43,2024-08-28
1540,1534,Utilities,37.38,2024-04-01
1541,4198,Utilities,7.92,2023-03-02
1542,4980,Entertainment,44.87,2024-03-14
1543,3769,Utilities,8.83,2023-07-30
1544,2404,Entertainment,35.95,2023-02-18
1545,2849,Rent,53.14,2024-09-17
1546,1344,Rent,65.64,2023-01-01
1547,1257,Utilities,65.12,2024-10-25
1548,1786,Rent,5.11,2023-01-09
1549,192,Food,131.16,2023-01-27
1550,4240,Utilities,25.23,2024-09-24
1551,4614,Food,55.71,2023-07-16
1552,3089,Rent,31.99,2023-05-27
1553,952,Rent,78.14,2023-10-19
1554,2500,Food,28.392,2024-05-12
1555,3171,Utilities,85.74,2023-05-28
1556,364,Rent,21.25,2024-01-02
1557,4664,Entertainment,30.42,2024-02-08
1558,2196,Rent,33.22,2024-06-17
1559,844,Utilities,52.39,2024-04-02
1560,4447,Utilities,58.29,2024-10-04
1561,1291,Utilities,77.36,2024-12-22
1562,1839,Utilities,24.63,2024-10-16
1563,3403,Food,8.688,2024-04-10
1564,2236,Rent,57.95,2024-06-04
1565,981,Rent,156.35,2023-11-22
1566,3714,Rent,47.33,2024-12-27
1567,4668,Food,14.484,2024-05-30
1568,2922,Utilities,49.55,2023-09-07
1569,4293,Entertainment,17.7,2023-11-14
1570,657,Food,112.0,2023-05-01
1571,1908,Rent,8.48,2023-07-08
1572,2451,Rent,69.87,2024-10-15
1573,4567,Food,140.6,2023-08-15
1574,2310,Utilities,285.96,2024-05-17
1575,3357,Utilities,0.06,2023-08-29
1576,4201,Utilities,114.26,2024-08-18
1577,4602,Utilities,10.14,2023-01-02
1578,4167,Entertainment,2.77,2023-11-07
1579,3196,Food,88.95599999999999,2024-12-02
1580,4633,Rent,46.61,2023-08-19
1581,454,Utilities,103.83,2024-06-12
1582,2205,Utilities,89.8,2024-05-08
1583,1501,Utilities,7.48,2024-07-31
1584,3832,Entertainment,43.86,2024-01-17
1585,645,Utilities,18.94,2023-01-02
1586,317,Food,114.22,2023-11-01
1587,1420,Food,82.572,2024-10-02
1588,115,Rent,5.29,2023-11-06
1589,4536,Entertainment,9.54,2023-05-22
1590,3318,Entertainment,34.01,2023-10-09
1591,2563,Rent,259.76,2023-09-03
1592,1650,Rent,52.96,2023-06-20
1593,336,Entertainment,65.72,2023-01-11
1594,1881,Utilities,3.36,2023-11-05
1595,3166,Rent,0.07,2024-10-15
1596,238,Rent,54.02,2023-11-26
1597,4014,Rent,1.48,2023-12-24
1598,2166,Rent,4.3,2023-02-13
1599,1412,Food,16.55,2023-08-13
1600,1844,Utilities,21.33,2024-06-07
1601,898,Rent,44.41,2023-02-06
1602,4299,Utilities,239.14,2023-06-25
1603,2085,Food,58.3,2023-04-09
1604,129,Food,5.79,2023-07-06
1605,3079,Entertainment,76.75,2023-08-14
1606,1259,Food,22.47,2023-08-10
1607,1553,Entertainment,28.65,2024-08-15
1608,2887,Rent,27.54,2023-07-02
1609,407,Utilities,14.51,2023-08-03
1610,3655,Utilities,109.97,2023-02-12
1611,1147,Utilities,133.8,2024-04-17
1612,3968,Utilities,9.65,2024-08-22
1613,1165,Rent,73.63,2024-12-13
1614,2483,Utilities,36.87,2023-04-28
1615,967,Utilities,7.84,2023-10-12
1616,1137,Utilities,96.96,2023-10-04
1617,3333,Food,18.323999999999998,2024-03-10
1618,1715,Entertainment,22.58,2024-05-14
1619,1905,Utilities,118.34,2024-09-13
1620,1070,Rent,155.12,2024-10-27
1621,1750,Food,30.179999999999996,2024-06-14
1622,3734,Utilities,166.96,2023-02-19
1623,4186,Entertainment,64.27,2024-10-05
1624,1781,Utilities,40.56,2023-11-26
1625,2120,Rent,1.01,2023-08-17
1626,1692,Food,28.24,2023-07-08
1627,2857,Utilities,40.43,2024-07-13
1628,214,Rent,68.4,2024-08-05
1629,4217,Rent,15.79,2023-11-15
1630,1723,Entertainment,247.12,2023-06-02
1631,3892,Rent,38.12,2024-01-24
1632,507,Utilities,166.17,2024-04-23
1633,579,Food,97.41600000000001,2024-10-11
1634,488,Entertainment,15.08,2023-09-21
1635,1950,Rent,23.56,2024-06-26
1636,4131,Food,1.64,2023-09-07
1637,4789,Rent,0.51,2023-10-08
1638,4098,Entertainment,7.74,2024-05-03
1639,2249,Rent,132.03,2024-07-01
1640,796,Entertainment,40.29,2023-06-01
1641,816,Entertainment,92.56,2023-11-30
1642,2118,Rent,172.92,2024-01-18
1643,3916,Rent,17.02,2023-04-11
1644,2312,Rent,10.77,2023-11-21
1645,4522,Utilities,110.88,2024-09-28
1646,4177,Entertainment,109.34,2024-06-09
1647,1022,Utilities,63.89,2024-12-10
1648,4290,Rent,89.41,2023-09-09
1649,2715,Entertainment,6.62,2023-05-04
1650,2569,Rent,138.96,2023-06-28
1651,4359,Utilities,27.67,2024-10-27
1652,3040,Utilities,26.73,2024-09-28
1653,1323,Food,61.99199999999999,2024-12-14
1654,2153,Utilities,53.56,2023-10-31
1655,742,Food,73.36,2023-09-17
1656,4969,Food,20.13,2023-09-11
1657,3961,Entertainment,84.1,2023-10-20
1658,1525,Food,201.23999999999998,2024-04-12
1659,974,Entertainment,170.91,2023-06-19
1660,1022,Rent,12.77,2024-04-09
1661,2917,Rent,80.39,2024-07-15
1662,915,Entertainment,51.55,2023-06-06
1663,685,Rent,66.23,2024-08-10
1664,2170,Food,74.25,2023-01-30
1665,4782,Food,8.411999999999999,2024-08-02
1666,147,Food,89.53,2023-05-06
1667,974,Utilities,18.78,2024-04-29
1668,826,Rent,31.38,2023-02-21
1669,4206,Utilities,3.71,2023-09-11
1670,3038,Entertainment,2.18,2024-05-11
1671,1444,Food,79.48,2023-11-28
1672,1434,Utilities,107.32,2024-06-20
1673,1649,Utilities,71.28,2023-08-25
1674,110,Utilities,27.97,2023-08-20
1675,112,Utilities,54.19,2024-09-25
1676,1777,Rent,134.11,2023-01-20
1677,2297,Food,25.428,2024-06-05
1678,3396,Utilities,5.84,2024-10-20
1679,907,Utilities,53.79,2023-05-15
1680,3,Utilities,52.42,2024-08-09
1681,809,Food,71.64,2024-03-09
1682,1710,Rent,60.16,2023-10-02
1683,4534,Utilities,11.9,2024-06-25
1684,3833,Rent,30.71,2023-09-09
1685,3011,Utilities,36.7,2023-06-08
1686,4431,Entertainment,85.86,2024-02-14
1687,2792,Utilities,47.4,2023-10-21
1688,3548,Entertainment,193.95,2023-03-08
1689,3285,Entertainment,36.92,2024-12-12
1690,210,Entertainment,2.95,2023-10-20
1691,2811,Rent,81.64,2024-08-07
1692,2268,Utilities,188.69,2023-08-30
1693,2240,Utilities,43.37,2024-12-13
1694,4189,Utilities,171.99,2024-11-03
1695,3392,Food,1.48,2023-11-15
1696,268,Rent,130.45,2023-04-27
1697,1742,Rent,21.09,2023-11-28
1698,1309,Utilities,31.94,2024-12-12
1699,592,Entertainment,59.73,2023-01-17
1700,3411,Utilities,25.55,2023-10-06
1701,1715,Entertainment,3.77,2023-12-08
1702,1046,Entertainment,78.6,2023-10-08
1703,1428,Food,13.21,2023-11-15
1704,1380,Entertainment,39.33,2023-07-11
1705,3099,Entertainment,5.29,2023-03-05
1706,1902,Utilities,31.26,2023-06-13
1707,4139,Rent,153.53,2024-01-25
1708,2409,Entertainment,50.01,2023-11-05
1709,4698,Rent,1.41,2024-05-17
1710,2030,Food,39.348,2024-08-22
1711,4262,Rent,34.67,2024-07-19
1712,4699,Utilities,38.71,2024-03-22
1713,706,Entertainment,3.73,2024-04-04
1714,4523,Entertainment,6.52,2024-11-01
1715,1525,Utilities,8.67,2024-06-05
1716,1539,Entertainment,26.93,2024-03-17
1717,3396,Food,13.47,2023-05-20
1718,6,Entertainment,47.87,2024-08-27
1719,8,Utilities,28.68,2024-04-23
1720,4706,Food,92.77,2023-07-03
1721,2015,Utilities,18.43,2024-11-30
1722,4713,Rent,132.66,2024-07-17
1723,4274,Entertainment,6.3,2024-01-16
1724,2042,Food,94.95,2023-06-21
1725,4996,Entertainment,61.33,2024-05-12
1726,4384,Utilities,6.95,2024-01-26
1727,1462,Utilities,72.82,2023-02-27
1728,4527,Entertainment,5.37,2024-02-09
1729,1167,Food,113.508,2024-10-02
1730,1633,Utilities,19.2,2023-07-05
1731,3717,Utilities,26.75,2024-09-01
1732,4041,Food,54.467999999999996,2024-05-16
1733,3540,Entertainment,83.44,2023-01-03
1734,922,Utilities,9.93,2023-10-09
1735,4708,Rent,47.48,2023-03-27
1736,1283,Rent,7.67,2024-10-21
1737,4017,Utilities,30.56,2024-02-20
1738,2736,Food,15.323999999999998,2024-04-13
1739,4043,Rent,60.13,2024-10-10
1740,3646,Rent,0.4,2024-02-01
1741,2953,Entertainment,6.81,2024-02-01
1742,3965,Rent,26.89,2023-09-14
1743,4136,Rent,22.65,2024-01-05
1744,197,Entertainment,46.54,2023-10-20
1745,1073,Food,40.35,2023-12-31
1746,3274,Entertainment,32.11,2023-02-18
1747,2726,Utilities,65.12,2023-12-22
1748,369,Food,18.96,2023-06-20
1749,658,Utilities,4.12,2024-01-07
1750,2681,Entertainment,23.06,2023-11-04
1751,720,Entertainment,38.07,2024-06-03
1752,2539,Rent,42.69,2023-07-08
1753,2820,Rent,7.98,2024-03-03
1754,4334,Food,83.72399999999999,2024-09-23
1755,846,Utilities,57.3,2024-12-25
1756,1412,Rent,58.54,2023-04-19
1757,1638,Food,25.331999999999997,2024-06-26
1758,3109,Rent,48.71,2023-12-21
1759,308,Entertainment,2.84,2023-08-05
1760,4467,Entertainment,0.42,2024-08-02
1761,2911,Rent,57.07,2023-03-27
1762,1113,Food,46.272,2024-10-05
1763,1020,Food,6.659999999999999,2024-03-02
1764,1484,Entertainment,103.27,2024-10-05
1765,4963,Rent,7.14,2024-03-31
1766,1018,Food,70.18,2023-11-21
1767,4484,Food,24.072,2024-11-03
1768,3584,Utilities,11.58,2023-04-06
1769,4561,Entertainment,210.67,2023-12-06
1770,3016,Entertainment,62.99,2024-12-20
1771,4765,Rent,7.69,2023-10-13
1772,1487,Rent,116.41,2023-09-11
1773,3227,Utilities,42.85,2024-07-24
1774,3229,Rent,81.73,2024-10-02
1775,875,Utilities,18.61,2023-01-01
1776,4584,Food,38.328,2024-07-15
1777,4223,Food,45.684,2024-04-12
1778,2447,Food,34.788,2024-05-12
1779,3211,Utilities,11.02,2024-10-15
1780,3981,Entertainment,27.4,2024-11-12
1781,4238,Utilities,37.82,2024-08-08
1782,2818,Entertainment,88.3,2023-10-19
1783,1080,Entertainment,47.68,2023-05-08
1784,3111,Food,12.911999999999999,2024-08-21
1785,3898,Entertainment,6.95,2024-07-12
1786,4460,Utilities,39.65,2023-10-21
1787,3082,Food,45.63,2023-05-15
1788,4873,Entertainment,30.76,2023-03-13
1789,3207,Entertainment,8.11,2023-01-17
1790,2117,Entertainment,8.76,2023-08-04
1791,4609,Rent,112.79,2024-10-11
1792,1605,Utilities,12.23,2023-05-21
1793,3701,Rent,18.37,2024-12-21
1794,3251,Food,11.91,2023-10-10
1795,1658,Rent,10.63,2024-05-09
1796,2128,Entertainment,17.03,2024-03-16
1797,4157,Food,135.11,2023-11-28
1798,424,Food,59.724000000000004,2024-02-19
1799,2068,Utilities,58.4,2024-03-11
1800,3092,Utilities,4.09,2023-07-13
1801,1104,Rent,49.62,2023-04-27
1802,4578,Rent,11.17,2024-07-15
1803,2179,Entertainment,56.74,2024-02-27
1804,4413,Utilities,12.42,2023-05-21
1805,2458,Entertainment,121.1,2023-11-03
1806,3551,Food,6.984,2024-12-27
1807,4880,Rent,85.77,2024-12-04
1808,1159,Food,0.11,2023-01-08
1809,4741,Entertainment,268.65,2024-05-08
1810,2482,Utilities,48.4,2024-06-18
1811,3233,Utilities,9.41,2024-08-13
1812,3796,Rent,11.6,2023-02-24
1813,4498,Rent,34.25,2023-01-03
1814,1131,Utilities,19.05,2024-06-17
1815,2080,Rent,34.89,2024-08-13
1816,14,Entertainment,115.2,2023-07-05
1817,3331,Rent,2.72,2023-07-20
1818,1611,Utilities,27.75,2024-07-24
1819,3201,Entertainment,1.7,2023-02-06
1820,4074,Utilities,11.9,2023-03-11
1821,4858,Food,6.672,2024-02-19
1822,1085,Rent,4.93,2023-07-21
1823,2240,Food,57.18,2023-10-11
1824,1182,Utilities,15.99,2023-10-19
1825,2211,Utilities,235.73,2023-07-12
1826,4095,Entertainment,20.85,2023-07-17
1827,4829,Food,21.35,2023-12-12
1828,1244,Entertainment,20.42,2023-08-23
1829,3383,Entertainment,228.81,2023-10-02
1830,4109,Entertainment,54.27,2024-05-21
1831,4589,Food,62.31,2023-03-09
1832,2101,Utilities,45.19,2024-03-03
1833,4722,Utilities,71.44,2024-08-26
1834,4385,Rent,15.05,2024-06-22
1835,4191,Food,81.64800000000001,2024-09-19
1836,2650,Food,22.17,2023-01-03
1837,3670,Utilities,40.99,2023-02-23
1838,4808,Rent,5.48,2023-07-15
1839,3390,Food,56.208000000000006,2024-09-30
1840,310,Rent,38.93,2023-05-16
1841,2574,Rent,20.9,2024-11-29
1842,2655,Utilities,15.22,2023-12-04
1843,1017,Utilities,107.71,2024-03-10
1844,1003,Rent,39.77,2023-07-18
1845,4367,Utilities,36.44,2024-01-18
1846,1391,Food,1.62,2024-12-02
1847,1414,Entertainment,166.19,2024-06-05
1848,1665,Rent,94.01,2024-12-24
1849,4499,Entertainment,1.87,2023-12-11
1850,2242,Entertainment,20.9,2024-02-16
1851,1805,Food,2.64,2024-02-26
1852,4496,Entertainment,65.01,2023-05-24
1853,3925,Utilities,69.46,2024-02-02
1854,3433,Entertainment,1.55,2023-11-10
1855,2622,Rent,38.96,2024-08-10
1856,4673,Food,42.57,2023-05-25
1857,2039,Rent,15.67,2023-04-24
1858,571,Food,9.12,2024-03-13
1859,1200,Food,27.779999999999998,2024-12-30
1860,4398,Rent,23.26,2023-11-08
1861,2853,Rent,3.67,2023-04-29
1862,881,Utilities,27.87,2023-04-01
1863,444,Utilities,33.28,2023-01-22
1864,499,Rent,17.61,2023-10-01
1865,4006,Rent,67.4,2024-07-27
1866,3785,Food,81.49,2023-11-08
1867,211,Utilities,276.9,2023-01-27
1868,3342,Entertainment,72.8,2023-06-20
1869,259,Food,94.572,2024-12-26
1870,4397,Food,45.84,2023-07-22
1871,3363,Rent,6.15,2024-11-03
1872,4424,Utilities,6.67,2023-01-21
1873,3984,Entertainment,13.78,2023-12-27
1874,3540,Entertainment,32.57,2023-05-12
1875,576,Entertainment,118.06,2023-06-13
1876,2533,Food,7.79,2023-09-03
1877,4200,Utilities,9.6,2024-10-07
1878,3045,Utilities,15.66,2023-03-01
1879,398,Utilities,10.97,2024-04-14
1880,2676,Rent,46.22,2023-03-10
1881,1353,Food,129.03,2023-05-29
1882,4061,Food,64.32,2023-11-23
1883,1287,Utilities,142.71,2023-05-04
1884,4528,Food,28.032,2024-10-31
1885,3811,Entertainment,241.93,2024-11-14
1886,1584,Entertainment,9.66,2024-03-26
1887,570,Utilities,127.28,2024-06-20
1888,4263,Rent,10.04,2023-03-16
1889,1516,Utilities,73.21,2023-03-05
1890,4308,Food,0.42,2024-03-24
1891,3930,Food,14.71,2023-03-05
1892,3534,Rent,54.69,2024-11-12
1893,591,Utilities,62.65,2024-03-17
1894,4952,Rent,6.74,2024-03-13
1895,3575,Entertainment,4.54,2024-07-29
1896,1395,Food,102.27,2023-03-25
1897,1843,Entertainment,11.41,2024-02-17
1898,3345,Utilities,46.38,2023-12-29
1899,2696,Food,27.57,2023-11-08
1900,3108,Entertainment,47.58,2024-09-21
1901,2084,Entertainment,1.04,2024-07-10
1902,1816,Rent,12.73,2024-12-10
1903,2990,Rent,5.71,2024-01-01
1904,1316,Food,5.1,2024-09-06
1905,4441,Food,136.668,2024-02-23
1906,3825,Utilities,158.2,2023-09-26
1907,1819,Food,8.02,2023-12-08
1908,3417,Utilities,88.67,2024-07-11
1909,2114,Rent,217.85,2023-09-28
1910,4777,Food,60.708,2024-04-24
1911,91,Entertainment,4.76,2023-01-22
1912,3736,Utilities,182.55,2024-08-25
1913,592,Rent,106.54,2023-08-01
1914,3885,Rent,58.99,2023-06-01
1915,4504,Entertainment,48.85,2024-03-23
1916,4441,Food,7.788,2024-02-18
1917,1935,Utilities,65.39,2024-09-25
1918,2233,Rent,170.02,2024-05-02
1919,4902,Rent,97.99,2024-04-20
1920,932,Food,81.012,2024-11-04
1921,3228,Utilities,171.06,2024-12-07
1922,903,Food,107.63,2023-02-16
1923,2276,Food,17.23,2023-05-13
1924,340,Food,35.29,2023-10-07
1925,870,Entertainment,55.63,2023-11-05
1926,1701,Entertainment,176.33,2024-12-01
1927,4843,Utilities,40.01,2024-10-22
1928,4051,Rent,126.51,2024-07-10
1929,2300,Utilities,1.22,2024-01-26
1930,2440,Entertainment,57.87,2023-12-09
1931,333,Utilities,15.47,2023-12-11
1932,2986,Food,1.54,2023-07-12
1933,587,Food,13.75,2023-03-03
1934,1632,Utilities,15.0,2024-09-04
1935,1373,Utilities,82.82,2023-04-22
1936,1888,Entertainment,8.04,2023-04-17
1937,1858,Utilities,24.13,2024-04-05
1938,4741,Rent,4.25,2024-07-12
1939,3840,Food,110.32799999999999,2024-05-12
1940,1924,Entertainment,23.63,2024-01-25
1941,548,Entertainment,15.85,2024-04-23
1942,152,Entertainment,19.37,2023-12-28
1943,2103,Food,19.76,2023-10-13
1944,318,Utilities,44.79,2024-04-11
1945,2990,Entertainment,8.53,2024-11-23
1946,2466,Entertainment,9.69,2023-02-05
1947,3086,Entertainment,7.0,2023-04-29
1948,2137,Entertainment,49.15,2024-09-22
1949,4239,Entertainment,0.27,2023-10-04
1950,3334,Food,39.3,2023-05-03
1951,452,Entertainment,77.49,2023-12-02
1952,3889,Rent,79.92,2023-09-29
1953,3108,Food,78.61200000000001,2024-12-07
1954,2731,Rent,73.7,2024-01-10
1955,3099,Entertainment,42.92,2023-01-14
1956,736,Entertainment,114.58,2023-06-21
1957,4306,Utilities,49.97,2024-12-12
1958,3253,Rent,109.76,2024-11-21
1959,4465,Utilities,9.81,2023-12-03
1960,3234,Food,96.61,2023-07-11
1961,1301,Entertainment,1.54,2024-02-01
1962,4245,Utilities,5.83,2023-10-06
1963,2246,Rent,128.25,2023-07-31
1964,1660,Utilities,14.84,2024-08-28
1965,4531,Entertainment,21.6,2024-08-19
1966,2587,Utilities,12.26,2024-09-18
1967,3548,Food,23.508,2024-09-30
1968,4224,Utilities,42.83,2023-12-22
1969,4246,Entertainment,28.53,2024-10-28
1970,3349,Rent,37.88,2023-04-02
1971,1539,Food,20.099999999999998,2024-09-25
1972,1535,Entertainment,38.02,2023-11-08
1973,3238,Food,40.29,2023-07-30
1974,3837,Entertainment,48.71,2024-02-09
1975,4472,Food,333.35,2023-07-17
1976,4861,Entertainment,9.67,2024-06-22
1977,3173,Rent,165.49,2024-08-10
1978,1589,Utilities,41.72,2024-09-21
1979,3103,Rent,10.48,2023-04-27
1980,3995,Food,19.608,2024-02-09
1981,3473,Rent,15.38,2023-02-26
1982,1807,Utilities,6.29,2023-04-13
1983,4039,Utilities,39.29,2023-12-31
1984,515,Rent,33.54,2024-02-29
1985,4745,Utilities,33.38,2024-01-27
1986,1561,Entertainment,10.97,2024-01-15
1987,2188,Rent,16.38,2023-07-28
1988,2100,Utilities,83.37,2024-09-24
1989,4467,Rent,22.89,2023-09-28
1990,4871,Utilities,6.64,2023-05-27
1991,1182,Entertainment,83.69,2024-10-17
1992,2777,Rent,110.35,2023-11-16
1993,702,Rent,12.5,2023-05-03
1994,1060,Food,51.456,2024-05-09
1995,43,Food,15.39,2023-08-31
1996,4999,Rent,25.24,2023-07-19
1997,956,Food,8.94,2024-06-19
1998,3478,Utilities,37.4,2023-12-21
1999,4255,Entertainment,16.63,2023-12-19
2000,2307,Utilities,39.47,2024-03-03
2001,679,Utilities,18.78,2024-11-12
2002,3365,Entertainment,34.75,2023-12-23
2003,3000,Food,16.83,2023-01-11
2004,1654,Entertainment,117.06,2023-08-25
2005,886,Entertainment,10.84,2023-06-08
2006,1721,Utilities,132.98,2024-10-04
2007,1543,Utilities,20.27,2023-10-27
2008,3679,Food,34.116,2024-03-05
2009,884,Food,52.583999999999996,2024-11-14
2010,1533,Entertainment,38.94,2024-03-18
2011,957,Entertainment,108.72,2024-04-26
2012,3024,Rent,29.81,2024-07-19
2013,1672,Entertainment,6.04,2023-12-16
2014,3538,Rent,42.57,2024-08-01
2015,3921,Entertainment,56.73,2023-05-01
2016,1012,Rent,154.09,2024-09-15
2017,1798,Food,3.64,2023-08-31
2018,3389,Rent,133.25,2024-06-12
2019,2120,Utilities,25.35,2023-04-09
2020,502,Food,141.46,2023-03-20
2021,210,Utilities,3.84,2023-02-08
2022,3986,Entertainment,28.64,2024-10-27
2023,2138,Rent,2.46,2023-12-14
2024,1068,Food,73.66799999999999,2024-12-30
2025,4385,Rent,14.28,2023-10-23
2026,2004,Rent,13.42,2024-08-28
2027,4567,Rent,39.65,2023-11-27
2028,4607,Food,109.19,2023-07-18
2029,4747,Food,18.588,2024-01-05
2030,4300,Utilities,245.63,2024-01-16
2031,4377,Entertainment,19.73,2024-01-29
2032,4301,Rent,40.66,2023-08-12
2033,1407,Food,29.844,2024-06-26
2034,4483,Rent,95.44,2024-09-22
2035,4379,Food,43.6,2023-10-01
2036,179,Entertainment,0.24,2023-11-01
2037,1968,Entertainment,26.68,2023-12-15
2038,538,Entertainment,28.76,2024-10-08
2039,4450,Food,219.87,2023-08-22
2040,3592,Utilities,24.32,2024-04-27
2041,3468,Utilities,34.49,2024-09-23
2042,8,Utilities,19.69,2023-04-14
2043,3222,Rent,67.1,2023-09-11
2044,3056,Rent,51.96,2024-08-11
2045,160,Food,20.07,2023-01-12
2046,359,Food,26.939999999999998,2024-12-23
2047,1432,Rent,1.51,2023-11-14
2048,4962,Utilities,24.76,2024-01-25
2049,2457,Utilities,3.23,2023-11-06
2050,2783,Entertainment,75.73,2024-04-16
2051,553,Rent,4.97,2024-11-27
2052,496,Rent,18.53,2023-03-25
2053,3260,Food,223.644,2024-03-25
2054,4115,Entertainment,19.71,2023-06-27
2055,3579,Entertainment,5.12,2024-01-05
2056,539,Food,11.82,2023-05-06
2057,4601,Entertainment,22.66,2024-06-04
2058,306,Food,16.356,2024-03-16
2059,1306,Food,118.08,2024-04-30
2060,1988,Entertainment,23.86,2023-09-04
2061,559,Food,36.324,2024-07-10
2062,2320,Food,132.9,2024-05-03
2063,4781,Utilities,24.08,2023-03-06
2064,4613,Utilities,0.59,2024-02-19
2065,2223,Rent,37.86,2023-07-25
2066,1078,Rent,57.48,2023-09-13
2067,1608,Food,23.976,2024-08-20
2068,149,Rent,40.69,2023-02-12
2069,3419,Utilities,36.82,2024-04-20
2070,3826,Rent,4.69,2023-08-27
2071,786,Food,21.49,2023-08-23
2072,1190,Entertainment,27.04,2023-12-01
2073,2241,Utilities,38.74,2023-12-03
2074,4124,Rent,95.96,2024-06-18
2075,1465,Rent,122.12,2024-02-24
2076,1790,Rent,19.85,2024-01-28
2077,2981,Food,510.9,2024-03-03
2078,720,Entertainment,53.36,2024-01-20
2079,2266,Entertainment,19.38,2023-06-11
2080,1874,Utilities,55.22,2023-12-19
2081,1539,Rent,57.58,2024-04-03
2082,4983,Utilities,18.49,2023-07-06
2083,1650,Rent,8.59,2024-07-17
2084,2100,Utilities,42.84,2023-01-24
2085,4685,Food,26.087999999999997,2024-09-14
2086,3009,Rent,27.52,2023-07-12
2087,3615,Utilities,161.74,2023-05-11
2088,1253,Utilities,24.73,2024-04-20
2089,1700,Utilities,130.08,2024-10-31
2090,4635,Food,132.348,2024-08-07
2091,73,Food,73.8,2023-12-25
2092,3598,Food,32.964,2024-05-02
2093,2050,Utilities,73.58,2023-08-28
2094,2009,Food,68.088,2024-10-29
2095,2478,Utilities,1.76,2024-09-22
2096,4552,Food,8.664,2024-01-25
2097,4108,Entertainment,194.66,2023-10-17
2098,4010,Entertainment,0.55,2023-05-22
2099,4664,Entertainment,33.82,2023-01-11
2100,2597,Rent,1.97,2023-08-31
2101,3928,Food,90.48,2024-04-05
2102,2939,Utilities,144.19,2023-02-17
2103,2739,Rent,1.21,2023-08-19
2104,3576,Utilities,68.41,2024-05-19
2105,1400,Rent,13.23,2024-07-08
2106,1446,Food,37.895999999999994,2024-04-07
2107,4655,Rent,77.38,2024-08-15
2108,2928,Rent,66.86,2024-08-25
2109,2316,Food,17.11,2023-02-16
2110,2166,Rent,79.54,2023-07-01
2111,3352,Rent,55.35,2024-06-14
2112,2897,Utilities,159.81,2023-03-23
2113,2393,Food,39.73,2023-12-21
2114,324,Entertainment,93.76,2024-03-07
2115,1962,Entertainment,88.78,2023-10-24
2116,2216,Rent,24.72,2023-09-24
2117,965,Utilities,150.75,2024-03-22
2118,3833,Food,30.66,2024-01-10
2119,4164,Utilities,11.7,2024-07-26
2120,2688,Food,161.44799999999998,2024-09-10
2121,3577,Utilities,157.93,2023-09-22
2122,4402,Utilities,21.11,2023-09-11
2123,691,Utilities,21.71,2024-12-27
2124,4107,Entertainment,21.2,2024-04-09
2125,4420,Rent,9.16,2024-11-30
2126,1774,Entertainment,22.48,2023-06-02
2127,2495,Rent,34.11,2023-07-15
2128,3484,Rent,81.33,2023-10-05
2129,2030,Food,92.208,2024-03-09
2130,2219,Utilities,0.51,2024-09-12
2131,1409,Entertainment,15.73,2023-09-28
2132,4068,Utilities,62.49,2023-06-01
2133,2522,Food,40.452,2024-06-26
2134,1775,Food,26.6,2023-06-03
2135,4544,Entertainment,40.19,2024-03-20
2136,2724,Utilities,88.56,2024-12-27
